Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000070473,Cldn3,Gene Expression,0.1709495886301868,0.0,0.0,210,0.0705768942013801,144
ENSMUSG00000074971,Fibin,Gene Expression,0.17087349139929106,0.0,0.0,414,0.20266989064045143,304
ENSMUSG00000023092,Fhl1,Gene Expression,0.17077180902291,0.0,0.0,4726,2.048482740766379,1780
ENSMUSG00000027840,Wnt2b,Gene Expression,0.1707628042342438,0.0,0.0,463,0.1647322510256457,320
ENSMUSG00000029090,Adgra3,Gene Expression,0.17075300474817534,0.0,0.0,1927,0.6686677799245172,937
ENSMUSG00000024665,Fads2,Gene Expression,0.17073196281264533,0.0,0.0,7927,3.7129215252701773,2114
ENSMUSG00000027896,Slc16a4,Gene Expression,0.17064914725958008,0.0,0.0,346,0.1190992111213158,190
ENSMUSG00000001435,Col18a1,Gene Expression,0.1705004095240475,0.0,0.0,340,0.11192462507009046,202
ENSMUSG00000011154,Cfap161,Gene Expression,0.17047294500043156,0.0,0.0,183,0.07972150708763363,132
ENSMUSG00000027737,Slc7a11,Gene Expression,0.17038705615909067,0.0,0.0,1531,0.9236819432487323,920
ENSMUSG00000020859,Spag9,Gene Expression,0.1703821280507047,0.0,0.0,20159,8.287366702125833,2267
ENSMUSG00000036473,Tbc1d24,Gene Expression,0.17035808304144226,0.0,0.0,4864,1.8546351729955162,1703
ENSMUSG00000055523,Gucy2g,Gene Expression,0.17035219656231937,0.0,0.0,463,0.15877881198637156,359
ENSMUSG00000049807,Arhgap23,Gene Expression,0.1703165840282576,0.0,0.0,3913,1.882614636227895,1753
ENSMUSG00000015647,Lama5,Gene Expression,0.17018830210747732,0.0,0.0,810,0.32779124974767443,454
ENSMUSG00000022707,Gbe1,Gene Expression,0.170179210613157,0.0,0.0,1601,0.6413732475381598,937
ENSMUSG00000034168,Irf2bpl,Gene Expression,0.17016039559392437,0.0,0.0,6154,2.4343445162900825,1890
ENSMUSG00000024501,Dpysl3,Gene Expression,0.17010744864347987,0.0,0.0,3132,1.3566567284754796,1443
ENSMUSG00000022687,Boc,Gene Expression,0.169953684326098,0.0,0.0,1007,0.39697078678998915,667
ENSMUSG00000079426,Arpc4,Gene Expression,0.16986297676547538,0.0,0.0,16541,6.532593069301359,2215
ENSMUSG00000030168,Adipor2,Gene Expression,0.1698469138653785,0.0,0.0,3956,1.7973320390972836,1703
ENSMUSG00000048355,Arxes1,Gene Expression,0.169825072445551,0.0,0.0,3397,1.2933949483289153,1489
ENSMUSG00000024654,Asrgl1,Gene Expression,0.16980534342993892,0.0,0.0,11187,5.549603887495553,2251
ENSMUSG00000055013,Agap1,Gene Expression,0.1697946988807757,0.0,0.0,8974,4.167534313124769,2170
ENSMUSG00000029675,Eln,Gene Expression,0.16976559189210214,0.0,0.0,724,0.43952106290732124,422
ENSMUSG00000030717,Nupr1,Gene Expression,0.16967640103696804,0.0,0.0,1027,0.5327536433653786,707
ENSMUSG00000030560,Ctsc,Gene Expression,0.1695467954478329,0.0,0.0,783,0.33043333542158776,443
ENSMUSG00000020585,Laptm4a,Gene Expression,0.16950503650031074,0.0,0.0,18503,7.784480228152609,2265
ENSMUSG00000020990,Cdkl1,Gene Expression,0.16950397566199762,0.0,0.0,1619,0.6250636038716213,980
ENSMUSG00000027223,Mapk8ip1,Gene Expression,0.16949809373977823,0.0,0.0,20587,9.302896302587957,2290
ENSMUSG00000019842,Traf3ip2,Gene Expression,0.16942203737921116,0.0,0.0,182,0.05427761970938583,103
ENSMUSG00000004113,Cacna1b,Gene Expression,0.16938951299074956,0.0,0.0,3097,1.1746625242252573,1405
ENSMUSG00000028944,Prkag2,Gene Expression,0.1692664437774701,0.0,0.0,6648,2.674122454112475,1923
ENSMUSG00000051811,Cox6b2,Gene Expression,0.16922249613597584,0.0,0.0,378,0.14603905110440818,213
ENSMUSG00000019795,Pcmt1,Gene Expression,0.16916484220627687,0.0,0.0,13604,5.32270066000073,2172
ENSMUSG00000006932,Ctnnb1,Gene Expression,0.16915041664049546,0.0,0.0,9621,4.044601011872228,2137
ENSMUSG00000005506,Celf1,Gene Expression,0.16910309260327458,0.0,0.0,13859,5.548184601816962,2178
ENSMUSG00000048782,Insc,Gene Expression,0.16909323018995973,0.0,0.0,432,0.26787333645934686,383
ENSMUSG00000006586,Runx1t1,Gene Expression,0.16908666326745211,0.0,0.0,2581,0.9907664826178345,1236
ENSMUSG00000047390,Defb9,Gene Expression,0.16908060261237487,0.0,0.0,115,0.02721819042827543,57
ENSMUSG00000053398,Phgdh,Gene Expression,0.1690253234389483,0.0,0.0,1966,1.0609846159480254,1155
ENSMUSG00000040964,Arhgef10l,Gene Expression,0.16901208855320402,0.0,0.0,4007,1.7563189338304928,1666
ENSMUSG00000027978,Prss12,Gene Expression,0.16899099163725614,0.0,0.0,465,0.18107571661239816,346
ENSMUSG00000036737,Oxsr1,Gene Expression,0.1689483573006008,0.0,0.0,4230,1.9346064652939439,1784
ENSMUSG00000020811,Wscd1,Gene Expression,0.16887019800934971,0.0,0.0,3313,1.6017749143705586,1537
ENSMUSG00000040473,Cfap69,Gene Expression,0.1688558537478039,0.0,0.0,1776,0.6364142769837101,929
ENSMUSG00000038305,Spats2l,Gene Expression,0.1686312738313726,0.0,0.0,2521,1.0152934304075136,1284
ENSMUSG00000050122,Vwa3b,Gene Expression,0.16862868564053735,0.0,0.0,271,0.10458600198779254,194
ENSMUSG00000001383,Zmat2,Gene Expression,0.1685307401121883,0.0,0.0,18510,7.297752713441853,2249
ENSMUSG00000049721,Gal3st1,Gene Expression,0.168442183560792,0.0,0.0,1055,0.5800953159733025,763
ENSMUSG00000026062,Slc9a2,Gene Expression,0.1683933602451504,0.0,0.0,488,0.21316221931527624,285
ENSMUSG00000049176,Frmpd4,Gene Expression,0.16821766976739558,0.0,0.0,4829,1.7734679875549522,1677
ENSMUSG00000028527,Ak4,Gene Expression,0.16815107836652068,0.0,0.0,1805,0.7002872938690179,1012
ENSMUSG00000017670,Elmo2,Gene Expression,0.1680804421511556,0.0,0.0,8614,3.289512145147641,2011
ENSMUSG00000032531,Amotl2,Gene Expression,0.1680502185283904,0.0,0.0,1964,0.9884503896538754,1179
ENSMUSG00000048279,Sacs,Gene Expression,0.1680110614931986,0.0,0.0,2724,1.0474412337364187,1341
ENSMUSG00000058799,Nap1l1,Gene Expression,0.1679636760005712,0.0,0.0,13006,5.167648626217273,2186
ENSMUSG00000059970,Hspa2,Gene Expression,0.16793698758201037,0.0,0.0,2583,1.102433855669454,1292
ENSMUSG00000037960,Card19,Gene Expression,0.16779863194202255,0.0,0.0,1083,0.5609348140382925,769
ENSMUSG00000045083,Lingo2,Gene Expression,0.16773812917606412,0.0,0.0,1389,0.5515849758522493,883
ENSMUSG00000026000,Lancl1,Gene Expression,0.16767972786015717,0.0,0.0,9725,3.6842430807281983,2036
ENSMUSG00000040875,Osbpl10,Gene Expression,0.16767698945130047,0.0,0.0,1510,0.582698109526143,944
ENSMUSG00000008999,Bmp7,Gene Expression,0.1676261282100675,0.0,0.0,731,0.3259881360246402,368
ENSMUSG00000034584,Exph5,Gene Expression,0.1675872801511115,0.0,0.0,498,0.1782935389415383,366
ENSMUSG00000034317,Trim59,Gene Expression,0.16754513859018302,0.0,0.0,610,0.35606525533953515,475
ENSMUSG00000006369,Fbln1,Gene Expression,0.16739954831767825,0.0,0.0,457,0.20751224712528435,289
ENSMUSG00000030058,Copg1,Gene Expression,0.16737632494277677,0.0,0.0,19393,7.60521400498993,2215
ENSMUSG00000042724,Map3k9,Gene Expression,0.16716170691605525,0.0,0.0,3144,1.2359605378575913,1464
ENSMUSG00000019894,Slc6a15,Gene Expression,0.16714334665325667,0.0,0.0,4122,1.5232583026599475,1595
ENSMUSG00000038517,Tbkbp1,Gene Expression,0.1670222838509265,0.0,0.0,3891,1.721573889492912,1687
ENSMUSG00000016194,Hsd11b1,Gene Expression,0.16689136821357164,0.0,0.0,1321,0.6141899150743004,818
ENSMUSG00000016128,Stard13,Gene Expression,0.16687414258183794,0.0,0.0,1071,0.4605541183100614,654
ENSMUSG00000008035,Mid1ip1,Gene Expression,0.16671444633878912,0.0,0.0,7255,3.452638402983174,2097
ENSMUSG00000035131,Brinp3,Gene Expression,0.16667682745199233,0.0,0.0,1587,0.6340832522638721,955
ENSMUSG00000026643,Nmt2,Gene Expression,0.16664540234363087,0.0,0.0,4763,1.893961986138133,1747
ENSMUSG00000044393,Dsg2,Gene Expression,0.16654568075082382,0.0,0.0,292,0.09509679625164466,183
ENSMUSG00000021477,Ctsl,Gene Expression,0.16652940430065885,0.0,0.0,11434,4.630126532179823,2183
ENSMUSG00000068742,Cry2,Gene Expression,0.16617314765009275,0.0,0.0,7771,3.0903880316491255,1976
ENSMUSG00000029713,Gnb2,Gene Expression,0.16593365190548892,0.0,0.0,35223,14.32449247847066,2303
ENSMUSG00000031825,Crispld2,Gene Expression,0.16591481553852416,0.0,0.0,220,0.15106361580470457,184
ENSMUSG00000059895,Ptp4a3,Gene Expression,0.16590053719570547,0.0,0.0,5339,2.1343043798987864,1824
ENSMUSG00000036622,Atp13a2,Gene Expression,0.1658666746857157,0.0,0.0,8507,3.4522840087672146,2050
ENSMUSG00000025266,Gnl3l,Gene Expression,0.16584368369735958,0.0,0.0,7142,2.772347101518554,1953
ENSMUSG00000025491,Ifitm1,Gene Expression,0.16583434673598077,0.0,0.0,439,0.23339962581213575,290
ENSMUSG00000022235,Cmbl,Gene Expression,0.16575578261233964,0.0,0.0,981,0.46041313457823324,665
ENSMUSG00000071073,Lrrc73,Gene Expression,0.16571898480284697,0.0,0.0,4242,1.6301566345137932,1651
ENSMUSG00000042272,Sestd1,Gene Expression,0.16568859271614428,0.0,0.0,2252,0.8857036704027883,1234
ENSMUSG00000024887,Asah2,Gene Expression,0.16566338293813604,0.0,0.0,1287,0.5055841241175004,760
ENSMUSG00000032852,Rspo4,Gene Expression,0.1656588159624472,0.0,0.0,52,0.016261722500861636,28
ENSMUSG00000039958,Etfbkmt,Gene Expression,0.16562337242283778,0.0,0.0,819,0.2965679651970052,482
ENSMUSG00000008540,Mgst1,Gene Expression,0.1656193614635307,0.0,0.0,894,0.39552278975012395,533
ENSMUSG00000024642,Tle4,Gene Expression,0.16560909989078906,0.0,0.0,2646,1.1084017664061687,1367
ENSMUSG00000024998,Plce1,Gene Expression,0.1655316966863561,0.0,0.0,1043,0.472457335133233,662
ENSMUSG00000055322,Tns1,Gene Expression,0.16550903774946327,0.0,0.0,3895,1.6873389974662563,1547
ENSMUSG00000078234,Klhdc7a,Gene Expression,0.16546548210957193,0.0,0.0,1360,0.5243527382228363,737
ENSMUSG00000063975,Slco1a5,Gene Expression,0.16545837658942741,0.0,0.0,127,0.03492769650351586,79
ENSMUSG00000044468,Tent5c,Gene Expression,0.16542142498569581,0.0,0.0,554,0.2030983462225178,302
ENSMUSG00000030731,Syt3,Gene Expression,0.16513749211793052,0.0,0.0,4094,1.5621775332910832,1615
ENSMUSG00000060802,B2m,Gene Expression,0.16513521384238258,0.0,0.0,8461,3.8714137808870577,2119
ENSMUSG00000058656,Samd12,Gene Expression,0.1651056880160352,0.0,0.0,3999,1.5816327334033635,1592
ENSMUSG00000030084,Plxna1,Gene Expression,0.16508963360209822,0.0,0.0,4052,1.5590154248588441,1621
ENSMUSG00000030498,Gas2,Gene Expression,0.16503729449635385,0.0,0.0,2288,1.0252089046273718,1275
ENSMUSG00000027692,Tnik,Gene Expression,0.16481334353782226,0.0,0.0,7553,3.010424745801539,1971
ENSMUSG00000091337,Eid1,Gene Expression,0.16478521293725876,0.0,0.0,26240,10.429647332580968,2276
ENSMUSG00000040351,Ankib1,Gene Expression,0.1647787282644887,0.0,0.0,12864,6.172291773360137,2267
ENSMUSG00000044365,Cxxc4,Gene Expression,0.164773412450747,0.0,0.0,2859,1.1441303769452764,1358
ENSMUSG00000004951,Hspb1,Gene Expression,0.16457763126150865,0.0,0.0,904,0.4086594341399618,585
ENSMUSG00000036469,March1,Gene Expression,0.1645052591277538,0.0,0.0,2107,0.845162701885085,1137
ENSMUSG00000034312,Iqsec1,Gene Expression,0.16447946782946254,0.0,0.0,11430,4.564236301563697,2155
ENSMUSG00000062980,Cped1,Gene Expression,0.16445916553562254,0.0,0.0,362,0.16718101681420194,210
ENSMUSG00000032118,Fez1,Gene Expression,0.1644253592140211,0.0,0.0,10962,4.866264286371121,2165
ENSMUSG00000056854,Pou3f4,Gene Expression,0.1643993912965325,0.0,0.0,734,0.3461079752610992,535
ENSMUSG00000021375,Kif13a,Gene Expression,0.16431736876172456,0.0,0.0,1788,0.8745157032137554,1128
ENSMUSG00000049354,Dcaf7,Gene Expression,0.16430933760385777,0.0,0.0,14613,5.846422750720646,2184
ENSMUSG00000034235,Usp54,Gene Expression,0.1642195937648993,0.0,0.0,2412,1.258323176758052,1405
ENSMUSG00000044461,Shisa2,Gene Expression,0.16410553608611472,0.0,0.0,569,0.19629649677825303,344
ENSMUSG00000018698,Lhx1,Gene Expression,0.16405090050518542,0.0,0.0,110,0.050644310474194626,88
ENSMUSG00000060568,Fam78b,Gene Expression,0.16393776202819668,0.0,0.0,2078,0.8023590723867449,1133
ENSMUSG00000028645,Slc2a1,Gene Expression,0.16391376713446837,0.0,0.0,8874,4.383135283491556,2158
ENSMUSG00000022053,Ebf2,Gene Expression,0.1638920114782939,0.0,0.0,69,0.029254878077426338,47
ENSMUSG00000046785,Epm2aip1,Gene Expression,0.16371400712335,0.0,0.0,9707,3.84461085027731,2074
ENSMUSG00000051652,Lrrc3,Gene Expression,0.1636926626494106,0.0,0.0,815,0.35278846880237846,593
ENSMUSG00000029622,Arpc1b,Gene Expression,0.16364551872559685,0.0,0.0,1402,0.7327089096907903,864
ENSMUSG00000028463,Car9,Gene Expression,0.16361883056696958,0.0,0.0,92,0.047754891704725105,68
ENSMUSG00000024900,Cpt1a,Gene Expression,0.16346905698350667,0.0,0.0,1908,0.7852167692454322,935
ENSMUSG00000033577,Myo6,Gene Expression,0.16344993156437684,0.0,0.0,4935,2.5528113076749506,1941
ENSMUSG00000031511,Arhgef7,Gene Expression,0.16331570416224594,0.0,0.0,8811,3.576567937041188,2081
ENSMUSG00000042757,Tmem108,Gene Expression,0.16324451706465196,0.0,0.0,2783,0.9894679924656811,1275
ENSMUSG00000078963,Hsbp1l1,Gene Expression,0.16322441479418814,0.0,0.0,467,0.17015414287476363,370
ENSMUSG00000028413,B4galt1,Gene Expression,0.1632160280653187,0.0,0.0,1038,0.4085502333926175,564
ENSMUSG00000021118,Plek2,Gene Expression,0.16307539607047097,0.0,0.0,155,0.04940594410940164,96
ENSMUSG00000041703,Zic5,Gene Expression,0.16305224556431538,0.0,0.0,471,0.18982556897402408,306
ENSMUSG00000004610,Etfb,Gene Expression,0.16304932030716002,0.0,0.0,3060,1.188910952171247,1398
ENSMUSG00000026768,Itga8,Gene Expression,0.16304618984912306,0.0,0.0,724,0.26424531230089976,479
ENSMUSG00000030098,Grip2,Gene Expression,0.16297870632624326,0.0,0.0,2374,0.9734322102126713,1202
ENSMUSG00000027931,Npr1,Gene Expression,0.16293112824409145,0.0,0.0,378,0.13208070582086137,231
ENSMUSG00000025499,Hras,Gene Expression,0.16292892934673153,0.0,0.0,18820,7.394735146784068,2216
ENSMUSG00000060152,Pop5,Gene Expression,0.16290047664791377,0.0,0.0,9755,3.7529467645342374,2065
ENSMUSG00000028518,Prkaa2,Gene Expression,0.16288173473616083,0.0,0.0,4442,1.6570549745186351,1648
ENSMUSG00000020366,Mapk9,Gene Expression,0.16284716537429467,0.0,0.0,10203,3.904596730756223,2068
ENSMUSG00000019027,Dnah1,Gene Expression,0.16278803293827146,0.0,0.0,121,0.05521238443137462,89
ENSMUSG00000029559,2210016L21Rik,Gene Expression,0.16277851962691364,0.0,0.0,11243,4.3743189122376664,2108
ENSMUSG00000067028,Cntnap5b,Gene Expression,0.1627294888072137,0.0,0.0,803,0.3142512651272817,557
ENSMUSG00000064325,Hhip,Gene Expression,0.16267817088176117,0.0,0.0,519,0.25673456871318917,334
ENSMUSG00000032131,Abcg4,Gene Expression,0.1626631903757209,0.0,0.0,4722,1.8661199239238824,1740
ENSMUSG00000041794,Myrip,Gene Expression,0.1625905568839757,0.0,0.0,5066,1.9071159792479284,1734
ENSMUSG00000108841,Frmpd2,Gene Expression,0.16254830288292493,0.0,0.0,184,0.09182486900466867,125
ENSMUSG00000040495,Chrm4,Gene Expression,0.16234206773429777,0.0,0.0,659,0.24622728478265998,495
ENSMUSG00000024767,Otub1,Gene Expression,0.16232050979874327,0.0,0.0,16533,6.398796678429075,2205
ENSMUSG00000031375,Bgn,Gene Expression,0.16231483885297326,0.0,0.0,771,0.41909717495136084,429
ENSMUSG00000034265,Zdhhc14,Gene Expression,0.16228329873556574,0.0,0.0,4735,1.9436342735978769,1701
ENSMUSG00000037990,Sh3rf3,Gene Expression,0.1621609732881655,0.0,0.0,1541,0.6120519163994456,922
ENSMUSG00000038115,Ano2,Gene Expression,0.16209017601388065,0.0,0.0,77,0.03123659014855351,66
ENSMUSG00000001366,Fbxo9,Gene Expression,0.16199309735581058,0.0,0.0,6500,2.5828977338625196,1950
ENSMUSG00000028766,Alpl,Gene Expression,0.1619804018307476,0.0,0.0,535,0.19048650012866225,279
ENSMUSG00000021591,Glrx,Gene Expression,0.16189746761311796,0.0,0.0,1919,0.7475391950099882,1124
ENSMUSG00000020053,Igf1,Gene Expression,0.16180283134737608,0.0,0.0,932,0.4159814378651071,637
ENSMUSG00000046352,Gjb2,Gene Expression,0.1617503897594432,0.0,0.0,409,0.27945728056879343,280
ENSMUSG00000022438,Parvb,Gene Expression,0.16174024643981078,0.0,0.0,2359,1.1130833828459152,1300
ENSMUSG00000033793,Atp6v1h,Gene Expression,0.1615942520252672,0.0,0.0,10355,3.9258987081202106,2067
ENSMUSG00000061032,Rrp1,Gene Expression,0.1615747028363788,0.0,0.0,18501,7.15347488354205,2228
ENSMUSG00000038604,Ripor1,Gene Expression,0.16145123616454102,0.0,0.0,7876,3.0561753135658343,1981
ENSMUSG00000031075,Ano1,Gene Expression,0.16142951351774648,0.0,0.0,141,0.047527515532535425,77
ENSMUSG00000037703,Lzts3,Gene Expression,0.16140742520804172,0.0,0.0,1344,0.5351110241302617,869
ENSMUSG00000028251,Tstd3,Gene Expression,0.1613684910460594,0.0,0.0,2224,0.8526734530103187,1242
ENSMUSG00000057182,Scn3a,Gene Expression,0.16133239889196324,0.0,0.0,2705,1.0496537014075027,1263
ENSMUSG00000045731,Pnoc,Gene Expression,0.1613148832627983,0.0,0.0,848,0.3959461733877757,584
ENSMUSG00000078302,Foxd1,Gene Expression,0.16129842199661196,0.0,0.0,338,0.20245746089797992,219
ENSMUSG00000027995,Tlr2,Gene Expression,0.16128662321653653,0.0,0.0,112,0.05387415594033103,96
ENSMUSG00000016624,Phf21b,Gene Expression,0.1612256632180062,0.0,0.0,1369,0.5280651591877302,846
ENSMUSG00000047013,Fbxo41,Gene Expression,0.1611855379488668,0.0,0.0,2529,1.02881899166488,1255
ENSMUSG00000024530,Prelid3a,Gene Expression,0.16114969282762232,0.0,0.0,4209,1.7204128763760809,1628
ENSMUSG00000025825,Iscu,Gene Expression,0.16110088268946923,0.0,0.0,9590,3.797119511327971,2079
ENSMUSG00000024413,Npc1,Gene Expression,0.161046967219445,0.0,0.0,3625,1.8018497198895287,1707
ENSMUSG00000041920,Slc16a6,Gene Expression,0.1610462718883894,0.0,0.0,875,0.3091599078092555,514
ENSMUSG00000024084,Qpct,Gene Expression,0.16104437873683503,0.0,0.0,1140,0.4799618051029535,733
ENSMUSG00000057134,Ado,Gene Expression,0.16083186633409785,0.0,0.0,5896,2.650896115869957,1976
ENSMUSG00000018659,Pnpo,Gene Expression,0.16082569511114977,0.0,0.0,3873,1.4869121699632326,1614
ENSMUSG00000036764,Dnajc12,Gene Expression,0.16072235856184855,0.0,0.0,2683,1.0543533606600308,1357
ENSMUSG00000036545,Adamts2,Gene Expression,0.16071119255028438,0.0,0.0,1205,0.5303903653397404,747
ENSMUSG00000055733,Nap1l3,Gene Expression,0.16061813480684003,0.0,0.0,4266,1.6352965815185012,1668
ENSMUSG00000021360,Gcnt2,Gene Expression,0.16055029693210637,0.0,0.0,1571,0.6083875531567466,935
ENSMUSG00000021752,Kctd6,Gene Expression,0.16052160740659044,0.0,0.0,4286,1.661565944797443,1629
ENSMUSG00000020205,Phlda1,Gene Expression,0.16049879556686578,0.0,0.0,2499,0.9931869050403548,1291
ENSMUSG00000031328,Flna,Gene Expression,0.1604793020052869,0.0,0.0,2602,1.2476872195380238,1246
ENSMUSG00000015944,Castor2,Gene Expression,0.16037778855227924,0.0,0.0,6868,2.8417025427011864,1971
ENSMUSG00000024750,Zfand5,Gene Expression,0.1603069864307183,0.0,0.0,9980,3.8645756653849594,2080
ENSMUSG00000020160,Meis1,Gene Expression,0.1600257223999209,0.0,0.0,509,0.28269479227670563,409
ENSMUSG00000020634,Ubxn2a,Gene Expression,0.15997286138156078,0.0,0.0,2685,1.0547895532390312,1359
ENSMUSG00000061411,Nol4l,Gene Expression,0.15982111909688354,0.0,0.0,5224,2.3166058335179507,1863
ENSMUSG00000034353,Ramp1,Gene Expression,0.1597493075427347,0.0,0.0,8044,3.443916616872174,2053
ENSMUSG00000035158,Mitf,Gene Expression,0.15970750485544277,0.0,0.0,1070,0.3685354412618183,595
ENSMUSG00000070287,Slc35g2,Gene Expression,0.1596852960161722,0.0,0.0,1736,0.674482482486795,1045
ENSMUSG00000026657,Frmd4a,Gene Expression,0.15956851053392027,0.0,0.0,3692,1.6184946356173264,1611
ENSMUSG00000047045,Tmem164,Gene Expression,0.1595411492390142,0.0,0.0,2075,0.9268093127158237,1208
ENSMUSG00000019122,Ccl9,Gene Expression,0.15953599298866558,0.0,0.0,197,0.1166276420509997,158
ENSMUSG00000070565,Rasal2,Gene Expression,0.15953080058136576,0.0,0.0,4643,1.7871863664700112,1696
ENSMUSG00000019762,Iyd,Gene Expression,0.15949737014077453,0.0,0.0,142,0.05238635809914065,121
ENSMUSG00000033526,Ppip5k1,Gene Expression,0.1594719821485494,0.0,0.0,4045,1.5522172455591337,1642
ENSMUSG00000020186,Csrp2,Gene Expression,0.1594606909699963,0.0,0.0,319,0.11489179048651421,205
ENSMUSG00000001930,Vwf,Gene Expression,0.15942792167490769,0.0,0.0,557,0.40656498662232426,365
ENSMUSG00000031066,Usp11,Gene Expression,0.15929449729328954,0.0,0.0,3183,1.2685135676213084,1455
ENSMUSG00000001089,Luzp1,Gene Expression,0.1591731221748525,0.0,0.0,2998,1.1341495884910635,1390
ENSMUSG00000039197,Adk,Gene Expression,0.1591006720758004,0.0,0.0,6012,2.718437757984926,1959
ENSMUSG00000028656,Cap1,Gene Expression,0.15909048622453117,0.0,0.0,16321,6.333830021372137,2232
ENSMUSG00000041075,Fzd7,Gene Expression,0.15904434101386933,0.0,0.0,567,0.21128289889239535,328
ENSMUSG00000038651,Sycp2l,Gene Expression,0.15894714811872707,0.0,0.0,24,0.009776163507914395,19
ENSMUSG00000055485,Soga1,Gene Expression,0.158931766428768,0.0,0.0,2822,1.4183770051515254,1506
ENSMUSG00000021036,Sptlc2,Gene Expression,0.15880159882757952,0.0,0.0,3607,1.4748772434397763,1564
ENSMUSG00000061046,Haghl,Gene Expression,0.1587714018008965,0.0,0.0,11388,4.455397246370644,2133
ENSMUSG00000032511,Scn5a,Gene Expression,0.15868083974247044,0.0,0.0,217,0.08520831829869886,169
ENSMUSG00000026860,Sh3glb2,Gene Expression,0.15863322548425526,0.0,0.0,12803,5.119079627110408,2170
ENSMUSG00000078612,Fyb2,Gene Expression,0.15857091325270423,0.0,0.0,121,0.042062442195776185,86
ENSMUSG00000021721,Htr1a,Gene Expression,0.15855520024607772,0.0,0.0,695,0.2668631800011267,465
